Time[s], Channel 0, Channel 1
8.345041, 1, 1
8.345067, 1, 0
8.345093, 1, 1
8.345119, 1, 0
8.345145, 1, 1
8.851886, 1, 0
8.851912, 1, 1
8.851938, 1, 0
8.852120, 1, 1
8.852146, 1, 0
8.852198, 1, 1
8.852224, 1, 0
8.852250, 1, 1
8.852276, 1, 0
8.852380, 1, 1
8.852406, 1, 0
8.852562, 1, 1
8.852588, 1, 0
8.852640, 1, 1
8.852666, 1, 0
8.852900, 1, 1
8.852926, 1, 0
8.852952, 1, 1
8.852978, 1, 0
8.853056, 1, 1
8.853082, 1, 0
8.853160, 1, 1
8.853186, 1, 0
8.853290, 1, 1
8.853316, 1, 0
8.853420, 1, 1
8.853446, 1, 0
8.853524, 1, 1
8.853550, 1, 0
8.853680, 1, 1
8.853706, 1, 0
8.853732, 1, 1
8.853784, 1, 0
8.853836, 1, 1
8.853888, 1, 0
8.853914, 1, 1
8.853966, 1, 0
8.854200, 1, 1
8.854226, 1, 0
8.854460, 1, 1
8.854486, 1, 0
8.854538, 1, 1
8.854564, 1, 0
8.854590, 1, 1
9.361982, 1, 0
9.362008, 1, 1
9.362034, 1, 0
9.362216, 1, 1
9.362242, 1, 0
9.362294, 1, 1
9.362320, 1, 0
9.362346, 1, 1
9.362372, 1, 0
9.362476, 1, 1
9.362502, 1, 0
9.362658, 1, 1
9.362684, 1, 0
9.362736, 1, 1
9.362762, 1, 0
9.362996, 1, 1
9.363022, 1, 0
9.363048, 1, 1
9.363074, 1, 0
9.363152, 1, 1
9.363178, 1, 0
9.363256, 1, 1
9.363282, 1, 0
9.363386, 1, 1
9.363412, 1, 0
9.363516, 1, 1
9.363542, 1, 0
9.363620, 1, 1
9.363646, 1, 0
9.363776, 1, 1
9.363802, 1, 0
9.363854, 1, 1
9.363880, 1, 0
9.363984, 1, 1
9.364062, 1, 0
9.364296, 1, 1
9.364322, 1, 0
9.364556, 1, 1
9.364582, 1, 0
9.364608, 1, 1
9.364634, 1, 0
9.364686, 1, 1
9.364712, 1, 0
9.364816, 1, 1
9.869556, 1, 0
9.869582, 1, 1
9.869608, 1, 0
9.869790, 1, 1
9.869816, 1, 0
9.869868, 1, 1
9.869894, 1, 0
9.869920, 1, 1
9.869946, 1, 0
9.870050, 1, 1
9.870076, 1, 0
9.870232, 1, 1
9.870258, 1, 0
9.870310, 1, 1
9.870336, 1, 0
9.870570, 1, 1
9.870596, 1, 0
9.870622, 1, 1
9.870648, 1, 0
9.870726, 1, 1
9.870752, 1, 0
9.870830, 1, 1
9.870856, 1, 0
9.870960, 1, 1
9.870986, 1, 0
9.871090, 1, 1
9.871116, 1, 0
9.871194, 1, 1
9.871220, 1, 0
9.871350, 1, 1
9.871376, 1, 0
9.871402, 1, 1
9.871428, 1, 0
9.871506, 1, 1
9.871532, 1, 0
9.871558, 1, 1
9.871636, 1, 0
9.871870, 1, 1
9.871896, 1, 0
9.872130, 1, 1
9.872156, 1, 0
9.872260, 1, 1
9.872312, 1, 0
9.872390, 1, 1
10.380562, 1, 0
10.380588, 1, 1
10.380614, 1, 0
10.380796, 1, 1
10.380822, 1, 0
10.380874, 1, 1
10.380900, 1, 0
10.380926, 1, 1
10.380952, 1, 0
10.381056, 1, 1
10.382174, 1, 0
10.382330, 1, 1
10.382356, 1, 0
10.382408, 1, 1
10.382434, 1, 0
10.382668, 1, 1
10.382694, 1, 0
10.382720, 1, 1
10.382746, 1, 0
10.382824, 1, 1
10.382850, 1, 0
10.382928, 1, 1
10.382954, 1, 0
10.383058, 1, 1
10.383084, 1, 0
10.383188, 1, 1
10.383214, 1, 0
10.383292, 1, 1
10.383318, 1, 0
10.383448, 1, 1
10.383474, 1, 0
10.383500, 1, 1
10.383526, 1, 0
10.383630, 1, 1
10.383734, 1, 0
10.383968, 1, 1
10.383994, 1, 0
10.384228, 1, 1
10.384254, 1, 0
10.384358, 1, 1
10.384384, 1, 0
10.384410, 1, 1
10.384436, 1, 0
10.384488, 1, 1
10.613704, 0, 1
10.613730, 1, 1
10.613756, 0, 1
10.613939, 1, 1
10.613965, 0, 1
10.613991, 1, 1
10.614017, 0, 1
10.614043, 1, 1
10.614069, 0, 1
10.614199, 1, 1
10.614225, 0, 1
10.614251, 1, 1
10.614277, 0, 1
10.614381, 1, 1
10.614408, 0, 1
10.614460, 1, 1
10.614486, 0, 1
10.614720, 1, 1
10.614746, 0, 1
10.614798, 1, 1
10.614824, 0, 1
10.614903, 1, 1
10.614929, 0, 1
10.614981, 1, 1
