Time[s], Channel 0, Channel 1
9.901734, 1, 1
9.901760, 0, 1
9.901812, 1, 1
9.901838, 0, 1
9.902073, 1, 1
9.902099, 0, 1
9.902151, 1, 1
9.902177, 0, 1
9.902255, 1, 1
9.902281, 0, 1
9.902333, 1, 1
9.902359, 0, 1
9.902463, 1, 1
9.902489, 0, 1
9.902542, 1, 1
9.902568, 0, 1
9.902594, 1, 1
9.935382, 1, 0
9.935408, 1, 1
9.935434, 1, 0
9.935616, 1, 1
9.935642, 1, 0
9.935720, 1, 1
9.935746, 1, 0
9.935876, 1, 1
9.935902, 1, 0
9.935928, 1, 1
9.935954, 1, 0
9.936058, 1, 1
9.936084, 1, 0
9.936110, 1, 1
9.936162, 1, 0
9.936396, 1, 1
9.936422, 1, 0
9.936448, 1, 1
9.936474, 1, 0
9.936500, 1, 1
9.936526, 1, 0
9.936578, 1, 1
9.936604, 1, 0
9.936630, 1, 1
9.985770, 1, 0
9.985796, 1, 1
9.985822, 1, 0
9.986004, 1, 1
9.986030, 1, 0
9.986082, 1, 1
9.986108, 1, 0
9.986134, 1, 1
9.986160, 1, 0
9.986264, 1, 1
9.986290, 1, 0
9.986446, 1, 1
9.986472, 1, 0
9.986524, 1, 1
9.986550, 1, 0
9.986784, 1, 1
9.986810, 1, 0
9.986862, 1, 1
9.986888, 1, 0
9.986940, 1, 1
9.986966, 1, 0
9.987044, 1, 1
9.987070, 1, 0
9.987174, 1, 1
9.987200, 1, 0
9.987252, 1, 1
9.987278, 1, 0
9.987304, 1, 1
9.987330, 1, 0
9.987382, 1, 1
9.987408, 1, 0
9.987564, 1, 1
9.987590, 1, 0
9.987616, 1, 1
9.987642, 1, 0
9.987720, 1, 1
9.987746, 1, 0
9.987798, 1, 1
9.987850, 1, 0
9.987876, 1, 1
9.987902, 1, 0
9.988084, 1, 1
9.988110, 1, 0
9.988344, 1, 1
9.988370, 1, 0
9.988474, 1, 1
9.988526, 1, 0
9.988604, 1, 1
10.035898, 1, 0
10.035924, 1, 1
10.035950, 1, 0
10.036132, 1, 1
10.036158, 1, 0
10.036236, 1, 1
10.036262, 1, 0
10.036288, 1, 1
10.036314, 1, 0
10.036392, 1, 1
10.036418, 1, 0
10.036470, 1, 1
10.036496, 1, 0
10.036574, 1, 1
10.036600, 1, 0
10.036652, 1, 1
10.036678, 1, 0
10.036912, 1, 1
10.036938, 1, 0
10.036964, 1, 1
10.036990, 1, 0
10.037016, 1, 1
10.037042, 1, 0
10.037120, 1, 1
10.037146, 1, 0
10.037172, 1, 1
10.037198, 1, 0
10.037250, 1, 1
10.037276, 1, 0
10.037328, 1, 1
10.037354, 1, 0
10.037432, 1, 1
10.037458, 1, 0
10.037536, 1, 1
10.037562, 1, 0
10.037640, 1, 1
10.037666, 1, 0
10.037692, 1, 1
10.037718, 1, 0
10.037744, 1, 1
10.037770, 1, 0
