Time[s], Channel 0, Channel 1
12.283789, 1, 0
12.283815, 1, 1
12.283841, 1, 0
12.284023, 1, 1
12.284049, 1, 0
12.284127, 1, 1
12.284153, 1, 0
12.284283, 1, 1
12.284309, 1, 0
12.284335, 1, 1
12.284361, 1, 0
12.284465, 1, 1
12.284491, 1, 0
12.284517, 1, 1
12.284569, 1, 0
12.284803, 1, 1
12.284829, 1, 0
12.284855, 1, 1
12.284881, 1, 0
12.284907, 1, 1
12.284933, 1, 0
12.284985, 1, 1
12.285011, 1, 0
12.285037, 1, 1
12.333944, 1, 0
12.333970, 1, 1
12.333996, 1, 0
12.334178, 1, 1
12.334204, 1, 0
12.334256, 1, 1
12.334282, 1, 0
12.334308, 1, 1
12.334334, 1, 0
12.334438, 1, 1
12.334464, 1, 0
12.334620, 1, 1
12.334646, 1, 0
12.334698, 1, 1
12.334724, 1, 0
12.334958, 1, 1
12.334984, 1, 0
12.335062, 1, 1
12.335088, 1, 0
12.335114, 1, 1
12.335140, 1, 0
12.335218, 1, 1
12.335244, 1, 0
12.335348, 1, 1
12.335374, 1, 0
12.335452, 1, 1
12.335504, 1, 0
12.335530, 1, 1
12.335556, 1, 0
12.335582, 1, 1
12.335608, 1, 0
12.335738, 1, 1
12.335764, 1, 0
12.335790, 1, 1
12.336024, 1, 0
12.336050, 1, 1
12.336284, 1, 0
12.336518, 1, 1
12.336544, 1, 0
12.336570, 1, 1
12.336596, 1, 0
12.336648, 1, 1
12.336674, 1, 0
12.336726, 1, 1
12.385138, 1, 0
12.385164, 1, 1
12.385190, 1, 0
12.385372, 1, 1
12.385398, 1, 0
12.385476, 1, 1
12.385502, 1, 0
12.385528, 1, 1
12.385554, 1, 0
12.385632, 1, 1
12.385658, 1, 0
12.385710, 1, 1
12.385736, 1, 0
12.385814, 1, 1
12.385840, 1, 0
12.385892, 1, 1
12.385918, 1, 0
12.386152, 1, 1
12.386178, 1, 0
12.386204, 1, 1
12.386230, 1, 0
12.386256, 1, 1
12.386282, 1, 0
12.386360, 1, 1
12.386386, 1, 0
12.386412, 1, 1
12.386438, 1, 0
12.386490, 1, 1
12.386516, 1, 0
12.386568, 1, 1
12.386594, 1, 0
12.386672, 1, 1
12.386698, 1, 0
12.386776, 1, 1
12.386802, 1, 0
12.386880, 1, 1
12.386906, 1, 0
12.386932, 1, 1
12.386958, 1, 0
12.386984, 1, 1
12.387010, 1, 0
12.387062, 1, 1
12.387114, 1, 0
12.387192, 1, 1
12.387218, 1, 0
12.387452, 1, 1
12.387478, 1, 0
12.387530, 1, 1
12.387608, 1, 0
12.387634, 1, 1
12.387738, 1, 0
12.387972, 1, 1
12.387998, 1, 0
12.388232, 1, 1
12.388258, 1, 0
12.388492, 1, 1
12.388518, 1, 0
12.388544, 1, 1
12.388570, 1, 0
12.388596, 1, 1
12.388622, 1, 0
12.388752, 1, 1
12.388778, 1, 0
12.388830, 1, 1
12.388856, 1, 0
12.388882, 1, 1
12.389038, 1, 0
12.389064, 1, 1
12.389298, 1, 0
12.389324, 1, 1
12.389558, 1, 0
12.389688, 1, 1
12.389714, 1, 0
12.389766, 1, 1
12.389818, 1, 0
12.389844, 1, 1
12.389870, 1, 0
12.390052, 1, 1
12.390078, 1, 0
12.390312, 1, 1
12.390338, 1, 0
12.390390, 1, 1
12.390442, 1, 0
12.390494, 1, 1
12.390546, 1, 0
12.390572, 1, 1
15.016447, 0, 1
15.016450, 1, 1
15.016453, 0, 1
15.016610, 1, 1
15.018442, 0, 1
15.018444, 1, 1
15.018453, 0, 1
15.018454, 1, 1
15.018460, 0, 1
15.018461, 1, 1
15.018482, 0, 1
15.018487, 1, 1
15.018492, 0, 1
15.018499, 1, 1
15.018502, 0, 1
15.018507, 1, 1
15.018515, 0, 1
15.018517, 1, 1
15.018524, 0, 1
15.018526, 1, 1
15.018534, 0, 1
15.018535, 1, 1
15.018556, 0, 1
15.018557, 1, 1
15.018558, 0, 1
15.018559, 1, 1
15.018571, 0, 1
15.018573, 1, 1
15.018582, 0, 1
15.018586, 1, 1
15.018592, 0, 1
15.018595, 1, 1
15.018601, 0, 1
15.018604, 1, 1
15.018611, 0, 1
15.018616, 1, 1
15.018622, 0, 1
15.018627, 1, 1
15.018628, 0, 1
15.018629, 1, 1
15.018634, 0, 1
15.018638, 1, 1
15.018639, 0, 1
15.018640, 1, 1
15.018645, 0, 1
15.018650, 1, 1
15.018651, 0, 1
15.018653, 1, 1
15.018660, 0, 1
15.018667, 1, 1
15.018670, 0, 1
15.018671, 1, 1
15.018672, 0, 1
15.018673, 1, 1
15.018679, 0, 1
15.018686, 1, 1
15.018690, 0, 1
15.018693, 1, 1
15.018699, 0, 1
15.018706, 1, 1
15.018711, 0, 1
15.018717, 1, 1
15.018718, 0, 1
15.018724, 1, 1
15.018729, 0, 1
15.018734, 1, 1
15.018735, 0, 1
15.018743, 1, 1
15.018747, 0, 1
15.018755, 1, 1
15.018757, 0, 1
15.018767, 1, 1
15.018768, 0, 1
15.018862, 1, 1
15.018863, 0, 1
15.018900, 1, 1
15.018901, 0, 1
15.018910, 1, 1
15.018911, 0, 1
15.018922, 1, 1
15.018924, 0, 1
15.018933, 1, 1
15.018934, 0, 1
15.018935, 1, 1
15.018936, 0, 1
15.018951, 1, 1
15.018959, 0, 1
15.018960, 1, 1
15.019148, 0, 1
15.019152, 1, 1
15.019168, 0, 1
15.019170, 1, 1
15.019171, 0, 1
15.019172, 1, 1
15.019185, 0, 1
15.019186, 1, 1
15.019194, 0, 1
15.019195, 1, 1
15.019204, 0, 1
15.019213, 1, 1
15.019801, 0, 1
15.019803, 1, 1
15.019809, 0, 1
15.020018, 1, 1
15.020023, 0, 1
15.020026, 1, 1
15.022725, 0, 1
15.022730, 1, 1
15.022731, 0, 1
15.023112, 0, 0
15.023115, 0, 1
15.023119, 0, 0
15.027927, 0, 1
15.027928, 1, 1
15.032209, 0, 1
15.032212, 1, 1
15.032216, 0, 1
15.032642, 0, 0
15.032645, 0, 1
15.032649, 0, 0
15.032653, 0, 1
15.032656, 0, 0
15.033911, 0, 1
15.033913, 1, 1
15.077321, 0, 1
15.077323, 1, 1
15.077325, 0, 1
15.077326, 1, 1
15.077332, 0, 1
15.077336, 1, 1
15.077340, 0, 1
15.078616, 0, 0
15.078617, 0, 1
15.078623, 0, 0
15.078628, 0, 1
15.078633, 0, 0
15.078637, 0, 1
15.078639, 0, 0
15.078640, 0, 1
