Time[s], Channel 0, Channel 1
12.219812, 1, 1
12.219864, 1, 0
12.219890, 1, 1
12.219916, 1, 0
12.220098, 1, 1
12.220124, 1, 0
12.220254, 1, 1
12.220280, 1, 0
12.220332, 1, 1
12.220384, 1, 0
12.220410, 1, 1
12.220436, 1, 0
12.220618, 1, 1
12.220644, 1, 0
12.220878, 1, 1
12.220904, 1, 0
12.220930, 1, 1
12.221008, 1, 0
12.221034, 1, 1
17.093181, 0, 1
17.093207, 1, 1
17.093233, 0, 1
17.093416, 1, 1
17.093442, 0, 1
17.093468, 1, 1
17.093494, 0, 1
17.093520, 1, 1
17.093546, 0, 1
17.093676, 1, 1
17.093702, 0, 1
17.093728, 1, 1
17.093754, 0, 1
17.093859, 1, 1
17.093885, 0, 1
17.093937, 1, 1
17.093963, 0, 1
17.094197, 1, 1
17.094223, 0, 1
17.094275, 1, 1
17.094302, 0, 1
17.094380, 1, 1
17.094406, 0, 1
17.094458, 1, 1
17.094484, 0, 1
17.094588, 1, 1
17.094614, 0, 1
17.094666, 1, 1
17.094692, 0, 1
17.094718, 1, 1
17.293176, 0, 1
17.293411, 1, 1
17.293437, 0, 1
17.293671, 1, 1
17.293697, 0, 1
17.293932, 1, 1
17.293958, 0, 1
17.294192, 1, 1
17.294218, 0, 1
17.294453, 1, 1
17.294479, 0, 1
17.294714, 1, 1
17.294740, 0, 1
17.294974, 1, 1
17.295000, 0, 1
17.295235, 1, 1
17.295261, 0, 1
17.295495, 1, 1
17.295521, 0, 1
17.295756, 1, 1
17.295782, 0, 1
17.296016, 1, 1
17.296042, 0, 1
17.296277, 1, 1
17.296303, 0, 1
17.296537, 1, 1
17.296563, 0, 1
17.296798, 1, 1
17.296824, 0, 1
17.297058, 1, 1
17.297085, 0, 1
17.297319, 1, 1
17.314307, 0, 1
17.314541, 1, 1
17.314567, 0, 1
17.314802, 1, 1
17.314828, 0, 1
17.315062, 1, 1
17.315088, 0, 1
17.315323, 1, 1
17.315349, 0, 1
17.315583, 1, 1
17.315609, 0, 1
17.315844, 1, 1
17.315870, 0, 1
17.316104, 1, 1
17.316130, 0, 1
17.316365, 1, 1
17.316391, 0, 1
17.316625, 1, 1
17.316652, 0, 1
17.316886, 1, 1
17.316912, 0, 1
17.317147, 1, 1
17.317173, 0, 1
17.317407, 1, 1
17.317433, 0, 1
17.317668, 1, 1
17.317694, 0, 1
17.317928, 1, 1
17.317954, 0, 1
17.318189, 1, 1
17.318215, 0, 1
17.318449, 1, 1
17.335307, 0, 1
17.335541, 1, 1
17.335567, 0, 1
17.335802, 1, 1
17.335828, 0, 1
17.336062, 1, 1
17.336088, 0, 1
17.336323, 1, 1
17.336349, 0, 1
17.336583, 1, 1
17.336609, 0, 1
17.336844, 1, 1
17.336870, 0, 1
17.337104, 1, 1
17.337130, 0, 1
17.337365, 1, 1
17.337391, 0, 1
17.337625, 1, 1
17.337652, 0, 1
17.337886, 1, 1
17.337912, 0, 1
17.338147, 1, 1
17.338173, 0, 1
17.338407, 1, 1
17.338433, 0, 1
17.338668, 1, 1
17.338694, 0, 1
17.338928, 1, 1
17.338954, 0, 1
17.339189, 1, 1
17.339215, 0, 1
17.339449, 1, 1
17.356176, 0, 1
17.356411, 1, 1
17.356437, 0, 1
17.356671, 1, 1
17.356697, 0, 1
17.356932, 1, 1
17.356958, 0, 1
17.357192, 1, 1
17.357219, 0, 1
17.357453, 1, 1
17.357479, 0, 1
17.357714, 1, 1
17.357740, 0, 1
17.357974, 1, 1
17.358000, 0, 1
17.358235, 1, 1
17.358261, 0, 1
17.358495, 1, 1
17.358521, 0, 1
17.358756, 1, 1
17.358782, 0, 1
17.359016, 1, 1
17.359042, 0, 1
17.359277, 1, 1
17.359303, 0, 1
17.359537, 1, 1
17.359563, 0, 1
17.359798, 1, 1
17.359824, 0, 1
17.360058, 1, 1
17.360085, 0, 1
17.360319, 1, 1
17.377202, 0, 1
17.377437, 1, 1
17.377463, 0, 1
17.377697, 1, 1
17.377724, 0, 1
17.377958, 1, 1
17.377984, 0, 1
17.378219, 1, 1
17.378245, 0, 1
17.378479, 1, 1
17.378505, 0, 1
17.378740, 1, 1
17.378766, 0, 1
17.379000, 1, 1
17.379026, 0, 1
17.379261, 1, 1
17.379287, 0, 1
17.379521, 1, 1
17.379547, 0, 1
17.379782, 1, 1
17.379808, 0, 1
17.380042, 1, 1
17.380068, 0, 1
17.380303, 1, 1
17.380329, 0, 1
17.380563, 1, 1
17.380590, 0, 1
17.380824, 1, 1
17.380850, 0, 1
17.381085, 1, 1
17.381111, 0, 1
17.381345, 1, 1
17.398281, 0, 1
17.398515, 1, 1
17.398541, 0, 1
17.398776, 1, 1
17.398802, 0, 1
17.399036, 1, 1
17.399062, 0, 1
17.399297, 1, 1
17.399323, 0, 1
17.399557, 1, 1
17.399583, 0, 1
17.399818, 1, 1
17.399844, 0, 1
17.400078, 1, 1
17.400104, 0, 1
17.400339, 1, 1
17.400365, 0, 1
17.400599, 1, 1
17.400626, 0, 1
